[    0.000000] Linux version 5.19.0-50-generic (buildd@lcy02-amd64-030) (x86_64-linux-gnu-gcc (Ubuntu 11.3.0-1ubuntu1~22.04.1) 11.3.0, GNU ld (GNU Binutils for Ubuntu) 2.38) #50-Ubuntu SMP PREEMPT_DYNAMIC Mon Jul 10 18:24:29 UTC 2023 (Ubuntu 5.19.0-50.50-generic 5.19.17)
[    0.000000] Command line: BOOT_IMAGE=/boot/vmlinuz-5.19.0-50-generic root=UUID=c612be2b-648d-45be-a127-1a9cc23dac69 ro find_preseed=/preseed.cfg auto noprompt priority=critical locale=en_US quiet splash
[    0.000000] KERNEL supported cpus:
[    0.000000]   Intel GenuineIntel
[    0.000000]   AMD AuthenticAMD
[    0.000000]   Hygon HygonGenuine
[    0.000000]   Centaur CentaurHauls
[    0.000000]   zhaoxin   Shanghai  
[    0.000000] x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x200: 'Protection Keys User registers'
[    0.000000] x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
[    0.000000] x86/fpu: xstate_offset[9]:  832, xstate_sizes[9]:    8
[    0.000000] x86/fpu: Enabled xstate features 0x207, context size is 840 bytes, using 'compacted' format.
[    0.000000] signal: max sigframe size: 3632
[    0.000000] BIOS-provided physical RAM map:
[    0.000000] BIOS-e820: [mem 0x0000000000000000-0x000000000009e7ff] usable
[    0.000000] BIOS-e820: [mem 0x000000000009e800-0x000000000009ffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000000dc000-0x00000000000fffff] reserved
[    0.000000] BIOS-e820: [mem 0x0000000000100000-0x00000000bfecffff] usable
[    0.000000] BIOS-e820: [mem 0x00000000bfed0000-0x00000000bfefefff] ACPI data
[    0.000000] BIOS-e820: [mem 0x00000000bfeff000-0x00000000bfefffff] ACPI NVS
[    0.000000] BIOS-e820: [mem 0x00000000bff00000-0x00000000bfffffff] usable
[    0.000000] BIOS-e820: [mem 0x00000000f0000000-0x00000000f7ffffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fec00000-0x00000000fec0ffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fffe0000-0x00000000ffffffff] reserved
[    0.000000] BIOS-e820: [mem 0x0000000100000000-0x000000023fffffff] usable
[    0.000000] NX (Execute Disable) protection: active
[    0.000000] SMBIOS 2.7 present.
[    0.000000] DMI: VMware, Inc. VMware Virtual Platform/440BX Desktop Reference Platform, BIOS 6.00 11/12/2020
[    0.000000] vmware: hypercall mode: 0x02
[    0.000000] Hypervisor detected: VMware
[    0.000000] vmware: TSC freq read from hypervisor : 3417.604 MHz
[    0.000000] vmware: Host bus clock speed read from hypervisor : 66000000 Hz
[    0.000000] vmware: using clock offset of 3753393254 ns
[    0.000009] tsc: Detected 3417.604 MHz processor
[    0.001029] e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
[    0.001031] e820: remove [mem 0x000a0000-0x000fffff] usable
[    0.001034] last_pfn = 0x240000 max_arch_pfn = 0x400000000
[    0.001053] x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
[    0.001061] total RAM covered: 261120M
[    0.001127]  gran_size: 64K 	chunk_size: 64K 	num_reg: 8  	lose cover RAM: 0G
[    0.006883] SRAT: PXM 0 -> APIC 0x55 -> Node 0
[    0.006883] SRAT: PXM 0 -> APIC 0x56 -> Node 0
[    0.006884] SRAT: PXM 0 -> APIC 0x58 -> Node 0
[    0.006884] SRAT: PXM 0 -> APIC 0x59 -> Node 0
[    0.006884] SRAT: PXM 0 -> APIC 0x5a -> Node 0
[    0.006885] SRAT: PXM 0 -> APIC 0x5c -> Node 0
[    0.006885] SRAT: PXM 0 -> APIC 0x5d -> Node 0
[    0.006885] SRAT: PXM 0 -> APIC 0x5e -> Node 0
[    0.006886] SRAT: PXM 0 -> APIC 0x60 -> Node 0
[    0.006886] SRAT: PXM 0 -> APIC 0x61 -> Node 0
[    0.006886] SRAT: PXM 0 -> APIC 0x62 -> Node 0
[    0.006887] SRAT: PXM 0 -> APIC 0x64 -> Node 0
[    0.006887] SRAT: PXM 0 -> APIC 0x65 -> Node 0
[    0.006887] SRAT: PXM 0 -> APIC 0x66 -> Node 0
[    0.006888] SRAT: PXM 0 -> APIC 0x68 -> Node 0
[    0.006888] SRAT: PXM 0 -> APIC 0x69 -> Node 0
[    0.006888] SRAT: PXM 0 -> APIC 0x6a -> Node 0
[    0.006889] SRAT: PXM 0 -> APIC 0x6c -> Node 0
[    0.006889] SRAT: PXM 0 -> APIC 0x6d -> Node 0
[    0.006889] SRAT: PXM 0 -> APIC 0x6e -> Node 0
[    0.006890] SRAT: PXM 0 -> APIC 0x70 -> Node 0
[    0.006890] SRAT: PXM 0 -> APIC 0x71 -> Node 0
[    0.006890] SRAT: PXM 0 -> APIC 0x72 -> Node 0
[    0.006891] SRAT: PXM 0 -> APIC 0x74 -> Node 0
[    0.006891] SRAT: PXM 0 -> APIC 0x75 -> Node 0
[    0.006891] SRAT: PXM 0 -> APIC 0x76 -> Node 0
[    0.006892] SRAT: PXM 0 -> APIC 0x78 -> Node 0
[    0.006892] SRAT: PXM 0 -> APIC 0x79 -> Node 0
[    0.006892] SRAT: PXM 0 -> APIC 0x7a -> Node 0
[    0.006893] SRAT: PXM 0 -> APIC 0x7c -> Node 0
[    0.006893] SRAT: PXM 0 -> APIC 0x7d -> Node 0
[    0.006893] SRAT: PXM 0 -> APIC 0x7e -> Node 0
[    0.006894] SRAT: PXM 0 -> APIC 0x80 -> Node 0
[    0.006894] SRAT: PXM 0 -> APIC 0x81 -> Node 0
[    0.006894] SRAT: PXM 0 -> APIC 0x82 -> Node 0
[    0.006895] SRAT: PXM 0 -> APIC 0x84 -> Node 0
[    0.006895] SRAT: PXM 0 -> APIC 0x85 -> Node 0
[    0.006895] SRAT: PXM 0 -> APIC 0x86 -> Node 0
[    0.006896] SRAT: PXM 0 -> APIC 0x88 -> Node 0
[    0.006896] SRAT: PXM 0 -> APIC 0x89 -> Node 0
[    0.006897] SRAT: PXM 0 -> APIC 0x8a -> Node 0
[    0.006897] SRAT: PXM 0 -> APIC 0x8c -> Node 0
[    0.006898] SRAT: PXM 0 -> APIC 0x8d -> Node 0
[    0.006898] SRAT: PXM 0 -> APIC 0x8e -> Node 0
[    0.006899] SRAT: PXM 0 -> APIC 0x90 -> Node 0
[    0.006899] SRAT: PXM 0 -> APIC 0x91 -> Node 0
[    0.006900] SRAT: PXM 0 -> APIC 0x92 -> Node 0
[    0.006900] SRAT: PXM 0 -> APIC 0x94 -> Node 0
[    0.006900] SRAT: PXM 0 -> APIC 0x95 -> Node 0
[    0.006901] SRAT: PXM 0 -> APIC 0x96 -> Node 0
[    0.006901] SRAT: PXM 0 -> APIC 0x98 -> Node 0
[    0.006902] SRAT: PXM 0 -> APIC 0x99 -> Node 0
[    0.006902] SRAT: PXM 0 -> APIC 0x9a -> Node 0
[    0.006903] SRAT: PXM 0 -> APIC 0x9c -> Node 0
[    0.006903] SRAT: PXM 0 -> APIC 0x9d -> Node 0
[    0.006903] SRAT: PXM 0 -> APIC 0x9e -> Node 0
[    0.006904] SRAT: PXM 0 -> APIC 0xa0 -> Node 0
[    0.006904] SRAT: PXM 0 -> APIC 0xa1 -> Node 0
[    0.006904] SRAT: PXM 0 -> APIC 0xa2 -> Node 0
[    0.006905] SRAT: PXM 0 -> APIC 0xa4 -> Node 0
[    0.006905] SRAT: PXM 0 -> APIC 0xa5 -> Node 0
[    0.006905] SRAT: PXM 0 -> APIC 0xa6 -> Node 0
[    0.006906] SRAT: PXM 0 -> APIC 0xa8 -> Node 0
[    0.006906] SRAT: PXM 0 -> APIC 0xa9 -> Node 0
[    0.006908] ACPI: SRAT: Node 0 PXM 0 [mem 0x00000000-0x0009ffff]
[    0.006909] ACPI: SRAT: Node 0 PXM 0 [mem 0x00100000-0xbfffffff]
[    0.006910] ACPI: SRAT: Node 0 PXM 0 [mem 0x100000000-0x23fffffff]
[    0.006910] ACPI: SRAT: Node 0 PXM 0 [mem 0x240000000-0x203fffffff] hotplug
[    0.006912] NUMA: Node 0 [mem 0x00000000-0x0009ffff] + [mem 0x00100000-0xbfffffff] -> [mem 0x00000000-0xbfffffff]
[    0.006913] NUMA: Node 0 [mem 0x00000000-0xbfffffff] + [mem 0x100000000-0x23fffffff] -> [mem 0x00000000-0x23fffffff]
[    0.006917] NODE_DATA(0) allocated [mem 0x23ffd5000-0x23fffffff]
[    0.007574] Zone ranges:
[    0.007574]   DMA      [mem 0x0000000000001000-0x0000000000ffffff]
[    0.007575]   DMA32    [mem 0x0000000001000000-0x00000000ffffffff]
[    0.007576]   Normal   [mem 0x0000000100000000-0x000000023fffffff]
[    0.007577]   Device   empty
[    0.007577] Movable zone start for each node
[    0.007578] Early memory node ranges
[    0.007579]   node   0: [mem 0x0000000000001000-0x000000000009dfff]
[    0.007579]   node   0: [mem 0x0000000000100000-0x00000000bfecffff]
[    0.007580]   node   0: [mem 0x00000000bff00000-0x00000000bfffffff]
[    0.007580]   node   0: [mem 0x0000000100000000-0x000000023fffffff]
[    0.007581] Initmem setup node 0 [mem 0x0000000000001000-0x000000023fffffff]
[    0.007620] On node 0, zone DMA: 1 pages in unavailable ranges
[    0.008118] On node 0, zone DMA: 98 pages in unavailable ranges
[    0.104662] On node 0, zone DMA32: 48 pages in unavailable ranges
[    0.266004] ACPI: PM-Timer IO Port: 0x1008
[    0.266013] system APIC only can use physical flat
[    0.266021] ACPI: LAPIC_NMI (acpi_id[0x00] high edge lint[0x1])
[    0.266022] ACPI: LAPIC_NMI (acpi_id[0x01] high edge lint[0x1])
[    0.266023] ACPI: LAPIC_NMI (acpi_id[0x02] high edge lint[0x1])
[    0.266023] ACPI: LAPIC_NMI (acpi_id[0x03] high edge lint[0x1])
[    0.266024] ACPI: LAPIC_NMI (acpi_id[0x04] high edge lint[0x1])
[    0.266024] ACPI: LAPIC_NMI (acpi_id[0x05] high edge lint[0x1])
[    0.266024] ACPI: LAPIC_NMI (acpi_id[0x06] high edge lint[0x1])
[    0.266025] ACPI: LAPIC_NMI (acpi_id[0x07] high edge lint[0x1])
[    0.266025] ACPI: LAPIC_NMI (acpi_id[0x08] high edge lint[0x1])
[    0.266025] ACPI: LAPIC_NMI (acpi_id[0x09] high edge lint[0x1])
[    0.266026] ACPI: LAPIC_NMI (acpi_id[0x0a] high edge lint[0x1])
[    0.266026] ACPI: LAPIC_NMI (acpi_id[0x0b] high edge lint[0x1])
[    0.266026] ACPI: LAPIC_NMI (acpi_id[0x0c] high edge lint[0x1])
[    0.266027] ACPI: LAPIC_NMI (acpi_id[0x0d] high edge lint[0x1])
[    0.266027] ACPI: LAPIC_NMI (acpi_id[0x0e] high edge lint[0x1])
[    0.266027] ACPI: LAPIC_NMI (acpi_id[0x0f] high edge lint[0x1])
[    0.266028] ACPI: LAPIC_NMI (acpi_id[0x10] high edge lint[0x1])
[    0.266028] ACPI: LAPIC_NMI (acpi_id[0x11] high edge lint[0x1])
[    0.266028] ACPI: LAPIC_NMI (acpi_id[0x12] high edge lint[0x1])
[    0.266029] ACPI: LAPIC_NMI (acpi_id[0x13] high edge lint[0x1])
[    0.266029] ACPI: LAPIC_NMI (acpi_id[0x14] high edge lint[0x1])
[    0.266030] ACPI: LAPIC_NMI (acpi_id[0x15] high edge lint[0x1])
[    0.266030] ACPI: LAPIC_NMI (acpi_id[0x16] high edge lint[0x1])
[    0.266030] ACPI: LAPIC_NMI (acpi_id[0x17] high edge lint[0x1])
[    0.266031] ACPI: LAPIC_NMI (acpi_id[0x18] high edge lint[0x1])
[    0.266031] ACPI: LAPIC_NMI (acpi_id[0x19] high edge lint[0x1])
[    0.266031] ACPI: LAPIC_NMI (acpi_id[0x1a] high edge lint[0x1])
[    0.266032] ACPI: LAPIC_NMI (acpi_id[0x1b] high edge lint[0x1])
[    0.266032] ACPI: LAPIC_NMI (acpi_id[0x1c] high edge lint[0x1])
[    0.266032] ACPI: LAPIC_NMI (acpi_id[0x1d] high edge lint[0x1])
[    0.266033] ACPI: LAPIC_NMI (acpi_id[0x1e] high edge lint[0x1])
[    0.266033] ACPI: LAPIC_NMI (acpi_id[0x1f] high edge lint[0x1])
[    0.266033] ACPI: LAPIC_NMI (acpi_id[0x20] high edge lint[0x1])
[    0.266034] ACPI: LAPIC_NMI (acpi_id[0x21] high edge lint[0x1])
[    0.266034] ACPI: LAPIC_NMI (acpi_id[0x22] high edge lint[0x1])
[    0.266035] ACPI: LAPIC_NMI (acpi_id[0x23] high edge lint[0x1])
[    0.266035] ACPI: LAPIC_NMI (acpi_id[0x24] high edge lint[0x1])
[    0.266035] ACPI: LAPIC_NMI (acpi_id[0x25] high edge lint[0x1])
[    0.266036] ACPI: LAPIC_NMI (acpi_id[0x26] high edge lint[0x1])
[    0.266036] ACPI: LAPIC_NMI (acpi_id[0x27] high edge lint[0x1])
[    0.266036] ACPI: LAPIC_NMI (acpi_id[0x28] high edge lint[0x1])
[    0.266037] ACPI: LAPIC_NMI (acpi_id[0x29] high edge lint[0x1])
[    0.266037] ACPI: LAPIC_NMI (acpi_id[0x2a] high edge lint[0x1])
[    0.266037] ACPI: LAPIC_NMI (acpi_id[0x2b] high edge lint[0x1])
[    0.266038] ACPI: LAPIC_NMI (acpi_id[0x2c] high edge lint[0x1])
[    0.266038] ACPI: LAPIC_NMI (acpi_id[0x2d] high edge lint[0x1])
[    0.266038] ACPI: LAPIC_NMI (acpi_id[0x2e] high edge lint[0x1])
[    0.266039] ACPI: LAPIC_NMI (acpi_id[0x2f] high edge lint[0x1])
[    0.266039] ACPI: LAPIC_NMI (acpi_id[0x30] high edge lint[0x1])
[    0.266039] ACPI: LAPIC_NMI (acpi_id[0x31] high edge lint[0x1])
[    0.266040] ACPI: LAPIC_NMI (acpi_id[0x32] high edge lint[0x1])
[    0.266040] ACPI: LAPIC_NMI (acpi_id[0x33] high edge lint[0x1])
[    0.266041] ACPI: LAPIC_NMI (acpi_id[0x34] high edge lint[0x1])
[    0.266041] ACPI: LAPIC_NMI (acpi_id[0x35] high edge lint[0x1])
[    0.266041] ACPI: LAPIC_NMI (acpi_id[0x36] high edge lint[0x1])
[    0.266042] ACPI: LAPIC_NMI (acpi_id[0x37] high edge lint[0x1])
[    0.266042] ACPI: LAPIC_NMI (acpi_id[0x38] high edge lint[0x1])
[    0.266042] ACPI: LAPIC_NMI (acpi_id[0x39] high edge lint[0x1])
[    0.266043] ACPI: LAPIC_NMI (acpi_id[0x3a] high edge lint[0x1])
[    0.266043] ACPI: LAPIC_NMI (acpi_id[0x3b] high edge lint[0x1])
[    0.266043] ACPI: LAPIC_NMI (acpi_id[0x3c] high edge lint[0x1])
[    0.266044] ACPI: LAPIC_NMI (acpi_id[0x3d] high edge lint[0x1])
[    0.266044] ACPI: LAPIC_NMI (acpi_id[0x3e] high edge lint[0x1])
[    0.266045] ACPI: LAPIC_NMI (acpi_id[0x3f] high edge lint[0x1])
[    0.266045] ACPI: LAPIC_NMI (acpi_id[0x40] high edge lint[0x1])
[    0.266045] ACPI: LAPIC_NMI (acpi_id[0x41] high edge lint[0x1])
[    0.266046] ACPI: LAPIC_NMI (acpi_id[0x42] high edge lint[0x1])
[    0.266046] ACPI: LAPIC_NMI (acpi_id[0x43] high edge lint[0x1])
[    0.266046] ACPI: LAPIC_NMI (acpi_id[0x44] high edge lint[0x1])
[    0.266047] ACPI: LAPIC_NMI (acpi_id[0x45] high edge lint[0x1])
[    0.266047] ACPI: LAPIC_NMI (acpi_id[0x46] high edge lint[0x1])
[    0.266047] ACPI: LAPIC_NMI (acpi_id[0x47] high edge lint[0x1])
[    0.266048] ACPI: LAPIC_NMI (acpi_id[0x48] high edge lint[0x1])
[    0.266048] ACPI: LAPIC_NMI (acpi_id[0x49] high edge lint[0x1])
[    0.266048] ACPI: LAPIC_NMI (acpi_id[0x4a] high edge lint[0x1])
[    0.266049] ACPI: LAPIC_NMI (acpi_id[0x4b] high edge lint[0x1])
[    0.266049] ACPI: LAPIC_NMI (acpi_id[0x4c] high edge lint[0x1])
[    0.266049] ACPI: LAPIC_NMI (acpi_id[0x4d] high edge lint[0x1])
[    0.266050] ACPI: LAPIC_NMI (acpi_id[0x4e] high edge lint[0x1])
[    0.266050] ACPI: LAPIC_NMI (acpi_id[0x4f] high edge lint[0x1])
[    0.266051] ACPI: LAPIC_NMI (acpi_id[0x50] high edge lint[0x1])
[    0.266051] ACPI: LAPIC_NMI (acpi_id[0x51] high edge lint[0x1])
[    0.266051] ACPI: LAPIC_NMI (acpi_id[0x52] high edge lint[0x1])
[    0.266052] ACPI: LAPIC_NMI (acpi_id[0x53] high edge lint[0x1])
[    0.266052] ACPI: LAPIC_NMI (acpi_id[0x54] high edge lint[0x1])
[    0.266052] ACPI: LAPIC_NMI (acpi_id[0x55] high edge lint[0x1])
[    0.266053] ACPI: LAPIC_NMI (acpi_id[0x56] high edge lint[0x1])
[    0.266053] ACPI: LAPIC_NMI (acpi_id[0x57] high edge lint[0x1])
[    0.266053] ACPI: LAPIC_NMI (acpi_id[0x58] high edge lint[0x1])
[    0.266054] ACPI: LAPIC_NMI (acpi_id[0x59] high edge lint[0x1])
[    0.266054] ACPI: LAPIC_NMI (acpi_id[0x5a] high edge lint[0x1])
[    0.266054] ACPI: LAPIC_NMI (acpi_id[0x5b] high edge lint[0x1])
[    0.266055] ACPI: LAPIC_NMI (acpi_id[0x5c] high edge lint[0x1])
[    0.266055] ACPI: LAPIC_NMI (acpi_id[0x5d] high edge lint[0x1])
[    0.266055] ACPI: LAPIC_NMI (acpi_id[0x5e] high edge lint[0x1])
[    0.266056] ACPI: LAPIC_NMI (acpi_id[0x5f] high edge lint[0x1])
[    0.266056] ACPI: LAPIC_NMI (acpi_id[0x60] high edge lint[0x1])
[    0.266056] ACPI: LAPIC_NMI (acpi_id[0x61] high edge lint[0x1])
[    0.266057] ACPI: LAPIC_NMI (acpi_id[0x62] high edge lint[0x1])
[    0.266057] ACPI: LAPIC_NMI (acpi_id[0x63] high edge lint[0x1])
[    0.266058] ACPI: LAPIC_NMI (acpi_id[0x64] high edge lint[0x1])
[    0.266058] ACPI: LAPIC_NMI (acpi_id[0x65] high edge lint[0x1])
[    0.266058] ACPI: LAPIC_NMI (acpi_id[0x66] high edge lint[0x1])
[    0.266059] ACPI: LAPIC_NMI (acpi_id[0x67] high edge lint[0x1])
[    0.266059] ACPI: LAPIC_NMI (acpi_id[0x68] high edge lint[0x1])
[    0.266059] ACPI: LAPIC_NMI (acpi_id[0x69] high edge lint[0x1])
[    0.266060] ACPI: LAPIC_NMI (acpi_id[0x6a] high edge lint[0x1])
[    0.266060] ACPI: LAPIC_NMI (acpi_id[0x6b] high edge lint[0x1])
[    0.266060] ACPI: LAPIC_NMI (acpi_id[0x6c] high edge lint[0x1])
[    0.266061] ACPI: LAPIC_NMI (acpi_id[0x6d] high edge lint[0x1])
[    0.266061] ACPI: LAPIC_NMI (acpi_id[0x6e] high edge lint[0x1])
[    0.266061] ACPI: LAPIC_NMI (acpi_id[0x6f] high edge lint[0x1])
[    0.266062] ACPI: LAPIC_NMI (acpi_id[0x70] high edge lint[0x1])
[    0.266062] ACPI: LAPIC_NMI (acpi_id[0x71] high edge lint[0x1])
[    0.266062] ACPI: LAPIC_NMI (acpi_id[0x72] high edge lint[0x1])
[    0.266063] ACPI: LAPIC_NMI (acpi_id[0x73] high edge lint[0x1])
[    0.266063] ACPI: LAPIC_NMI (acpi_id[0x74] high edge lint[0x1])
[    0.266064] ACPI: LAPIC_NMI (acpi_id[0x75] high edge lint[0x1])
[    0.266064] ACPI: LAPIC_NMI (acpi_id[0x76] high edge lint[0x1])
[    0.266064] ACPI: LAPIC_NMI (acpi_id[0x77] high edge lint[0x1])
[    0.266065] ACPI: LAPIC_NMI (acpi_id[0x78] high edge lint[0x1])
[    0.266065] ACPI: LAPIC_NMI (acpi_id[0x79] high edge lint[0x1])
[    0.266065] ACPI: LAPIC_NMI (acpi_id[0x7a] high edge lint[0x1])
[    0.266066] ACPI: LAPIC_NMI (acpi_id[0x7b] high edge lint[0x1])
[    0.266066] ACPI: LAPIC_NMI (acpi_id[0x7c] high edge lint[0x1])
[    0.266066] ACPI: LAPIC_NMI (acpi_id[0x7d] high edge lint[0x1])
[    0.266067] ACPI: LAPIC_NMI (acpi_id[0x7e] high edge lint[0x1])
[    0.266067] ACPI: LAPIC_NMI (acpi_id[0x7f] high edge lint[0x1])
[    0.266090] IOAPIC[0]: apic_id 3, version 32, address 0xfec00000, GSI 0-23
[    0.266093] ACPI: INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 high edge)
[    0.266098] ACPI: Using ACPI (MADT) for SMP configuration information
[    0.266099] ACPI: HPET id: 0x8086af01 base: 0xfed00000
[    0.266105] TSC deadline timer available
[    0.266106] smpboot: Allowing 6 CPUs, 0 hotplug CPUs
[    0.266136] PM: hibernation: Registered nosave memory: [mem 0x00000000-0x00000fff]
[    0.266138] PM: hibernation: Registered nosave memory: [mem 0x0009e000-0x0009efff]
[    0.266138] PM: hibernation: Registered nosave memory: [mem 0x0009f000-0x0009ffff]
[    0.266139] PM: hibernation: Registered nosave memory: [mem 0x000a0000-0x000dbfff]
[    0.266139] PM: hibernation: Registered nosave memory: [mem 0x000dc000-0x000fffff]
[    0.266139] PM: hibernation: Registered nosave memory: [mem 0xbfed0000-0xbfefefff]
[    0.266140] PM: hibernation: Registered nosave memory: [mem 0xbfeff000-0xbfefffff]
[    0.266141] PM: hibernation: Registered nosave memory: [mem 0xc0000000-0xefffffff]
[    0.266141] PM: hibernation: Registered nosave memory: [mem 0xf0000000-0xf7ffffff]
[    0.266141] PM: hibernation: Registered nosave memory: [mem 0xf8000000-0xfebfffff]
[    0.266142] PM: hibernation: Registered nosave memory: [mem 0xfec00000-0xfec0ffff]
[    0.266142] PM: hibernation: Registered nosave memory: [mem 0xfec10000-0xfedfffff]
[    0.266142] PM: hibernation: Registered nosave memory: [mem 0xfee00000-0xfee00fff]
[    0.266143] PM: hibernation: Registered nosave memory: [mem 0xfee01000-0xfffdffff]
[    0.266143] PM: hibernation: Registered nosave memory: [mem 0xfffe0000-0xffffffff]
[    0.266144] [mem 0xc0000000-0xefffffff] available for PCI devices
[    0.266145] Booting paravirtualized kernel on VMware hypervisor
[    0.266148] clocksource: refined-jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645519600211568 ns
[    0.266155] setup_percpu: NR_CPUS:8192 nr_cpumask_bits:6 nr_cpu_ids:6 nr_node_ids:1
[    0.270248] percpu: Embedded 61 pages/cpu s212992 r8192 d28672 u262144
[    0.270253] pcpu-alloc: s212992 r8192 d28672 u262144 alloc=1*2097152
[    0.270255] pcpu-alloc: [0] 0 1 2 3 4 5 - - 
[    0.270306] Fallback order for Node 0: 0 
[    0.270309] Built 1 zonelists, mobility grouping on.  Total pages: 2064080
[    0.270311] Policy zone: Normal
[    0.270312] Kernel command line: BOOT_IMAGE=/boot/vmlinuz-5.19.0-50-generic root=UUID=c612be2b-648d-45be-a127-1a9cc23dac69 ro find_preseed=/preseed.cfg auto noprompt priority=critical locale=en_US quiet splash
[    0.270394] Unknown kernel command line parameters "auto noprompt splash BOOT_IMAGE=/boot/vmlinuz-5.19.0-50-generic find_preseed=/preseed.cfg priority=critical locale=en_US", will be passed to user space.
[    0.286103] Dentry cache hash table entries: 1048576 (order: 11, 8388608 bytes, linear)
[    0.294099] Inode-cache hash table entries: 524288 (order: 10, 4194304 bytes, linear)
[    0.294195] mem auto-init: stack:off, heap alloc:on, heap free:off
[    0.375701] Memory: 8047096K/8388020K available (18440K kernel code, 4085K rwdata, 11308K rodata, 3176K init, 17152K bss, 340664K reserved, 0K cma-reserved)
[    0.376226] SLUB: HWalign=64, Order=0-3, MinObjects=0, CPUs=6, Nodes=1
[    0.376271] ftrace: allocating 52252 entries in 205 pages
[    0.383892] ftrace: allocated 205 pages with 5 groups
[    0.385072] Dynamic Preempt: voluntary
[    0.385153] rcu: Preemptible hierarchical RCU implementation.
[    0.385154] rcu: 	RCU restricting CPUs from NR_CPUS=8192 to nr_cpu_ids=6.
[    0.385155] 	Trampoline variant of Tasks RCU enabled.
[    0.385155] 	Rude variant of Tasks RCU enabled.
[    0.385156] 	Tracing variant of Tasks RCU enabled.
[    0.385156] rcu: RCU calculated value of scheduler-enlistment delay is 25 jiffies.
[    0.385157] rcu: Adjusting geometry for rcu_fanout_leaf=16, nr_cpu_ids=6
[    0.388677] NR_IRQS: 524544, nr_irqs: 472, preallocated irqs: 16
[    0.388897] rcu: srcu_init: Setting srcu_struct sizes based on contention.
[    0.388968] random: crng init done
[    0.389971] Console: colour VGA+ 80x25
[    0.389987] printk: console [tty0] enabled
[    0.390018] ACPI: Core revision 20220331
[    0.390358] clocksource: hpet: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 133484882848 ns
[    0.390407] APIC: Switch to symmetric I/O mode setup
[    0.390739] x2apic enabled
[    0.390884] Switched APIC routing to physical x2apic.
[    0.391529] ..TIMER: vector=0x30 apic1=0 pin1=2 apic2=-1 pin2=-1
[    0.391545] clocksource: tsc-early: mask: 0xffffffffffffffff max_cycles: 0x314344704bf, max_idle_ns: 440795271204 ns
[    0.391548] Calibrating delay loop (skipped) preset value.. 6835.20 BogoMIPS (lpj=13670416)
[    0.391550] pid_max: default: 32768 minimum: 301
[    0.391580] LSM: Security Framework initializing
[    0.391585] landlock: Up and running.
[    0.391586] Yama: becoming mindful.
[    0.391690] AppArmor: AppArmor initialized
[    0.391970] Mount-cache hash table entries: 16384 (order: 5, 131072 bytes, linear)
[    0.392212] Mountpoint-cache hash table entries: 16384 (order: 5, 131072 bytes, linear)
[    0.392860] x86/cpu: User Mode Instruction Prevention (UMIP) activated
[    0.392907] Last level iTLB entries: 4KB 0, 2MB 0, 4MB 0
[    0.392908] Last level dTLB entries: 4KB 0, 2MB 0, 4MB 0, 1GB 0
[    0.392911] Spectre V1 : Mitigation: usercopy/swapgs barriers and __user pointer sanitization
[    0.392994] Spectre V2 : Mitigation: Enhanced IBRS
[    0.392995] Spectre V2 : Spectre v2 / SpectreRSB mitigation: Filling RSB on context switch
[    0.392995] Spectre V2 : Spectre v2 / PBRSB-eIBRS: Retire a single CALL on VMEXIT
[    0.392996] Spectre V2 : mitigation: Enabling conditional Indirect Branch Prediction Barrier
[    0.392997] Speculative Store Bypass: Mitigation: Speculative Store Bypass disabled via prctl
[    0.392997] MMIO Stale Data: Unknown: No mitigations
[    0.405730] Freeing SMP alternatives memory: 44K
[    0.408007] smpboot: CPU0: 13th Gen Intel(R) Core(TM) i7-13700KF (family: 0x6, model: 0xb7, stepping: 0x1)
[    0.408536] cblist_init_generic: Setting adjustable number of callback queues.
[    0.408538] cblist_init_generic: Setting shift to 3 and lim to 1.
[    0.408581] cblist_init_generic: Setting shift to 3 and lim to 1.
[    0.408623] cblist_init_generic: Setting shift to 3 and lim to 1.
[    0.408729] Performance Events: Alderlake Hybrid events, core PMU driver.
[    0.408798] core: CPUID marked event: 'cpu cycles' unavailable
[    0.408798] core: CPUID marked event: 'instructions' unavailable
[    0.408799] core: CPUID marked event: 'bus cycles' unavailable
[    0.408799] core: CPUID marked event: 'cache references' unavailable
[    0.408799] core: CPUID marked event: 'cache misses' unavailable
[    0.408799] core: CPUID marked event: 'branch instructions' unavailable
[    0.408800] core: CPUID marked event: 'branch misses' unavailable
